"id","subject_id","section_id","room_id","day_of_week","start_time","end_time"
"1021","224","248","338","Friday","06:00:00","07:30:00"
"1022","215","248","395","Friday","16:30:00","18:00:00"
"1023","223","249","333","Thursday","07:30:00","09:00:00"
"1024","217","249","333","Thursday","16:30:00","18:00:00"
"1025","208","249","333","Thursday","19:30:00","21:00:00"
"1026","225","249","333","Wednesday","13:30:00","15:00:00"
"1027","212","249","333","Wednesday","18:00:00","19:30:00"
"1028","211","249","333","Wednesday","10:30:00","12:00:00"
"1029","214","249","333","Monday","13:30:00","15:00:00"
"1030","215","249","333","Monday","13:30:00","15:00:00"
"1031","212","250","396","Monday","16:30:00","18:00:00"
"1032","210","250","396","Monday","06:00:00","07:30:00"
"1033","213","250","348","Monday","13:30:00","15:00:00"
"1034","224","250","348","Tuesday","16:30:00","18:00:00"
"1035","214","250","348","Tuesday","07:30:00","09:00:00"
"1036","219","250","348","Tuesday","19:30:00","21:00:00"
"1037","209","250","396","Thursday","15:00:00","16:30:00"
"1038","211","250","348","Thursday","18:00:00","19:30:00"
"1039","217","251","384","Friday","15:00:00","16:30:00"
"1040","220","251","384","Friday","19:30:00","21:00:00"
"1041","209","251","357","Friday","07:30:00","09:00:00"
"1042","219","251","357","Thursday","10:30:00","12:00:00"
"1043","212","251","384","Thursday","07:30:00","09:00:00"
"1044","222","251","357","Thursday","07:30:00","09:00:00"
"1045","213","251","357","Saturday","10:30:00","12:00:00"
"1046","218","251","384","Saturday","16:30:00","18:00:00"
"1047","269","252","445","Friday","09:00:00","10:30:00"
"1048","267","252","445","Friday","13:30:00","15:00:00"
"1049","263","252","413","Friday","12:00:00","13:30:00"
"1050","265","252","413","Monday","09:00:00","10:30:00"
"1051","272","252","445","Monday","18:00:00","19:30:00"
"1052","268","252","445","Monday","12:00:00","13:30:00"
"1053","258","252","445","Wednesday","16:30:00","18:00:00"
"1054","264","252","445","Wednesday","19:30:00","21:00:00"
"1055","274","253","404","Thursday","15:00:00","16:30:00"
"1056","269","253","404","Thursday","06:00:00","07:30:00"
"1057","275","253","409","Thursday","16:30:00","18:00:00"
"1058","260","253","409","Wednesday","07:30:00","09:00:00"
"1059","264","253","404","Wednesday","06:00:00","07:30:00"
"1060","270","253","404","Wednesday","19:30:00","21:00:00"
"1061","265","253","409","Saturday","18:00:00","19:30:00"
"1062","261","253","404","Saturday","19:30:00","21:00:00"
"1063","268","254","467","Saturday","09:00:00","10:30:00"
"1064","262","254","407","Saturday","13:30:00","15:00:00"
"1065","275","254","407","Saturday","13:30:00","15:00:00"
"1066","272","254","407","Friday","10:30:00","12:00:00"
"1067","266","254","467","Friday","13:30:00","15:00:00"
"1068","264","254","467","Friday","18:00:00","19:30:00"
"1069","269","254","407","Tuesday","10:30:00","12:00:00"
"1070","259","254","407","Tuesday","09:00:00","10:30:00"
"1071","273","255","457","Tuesday","07:30:00","09:00:00"
"1072","260","255","413","Tuesday","19:30:00","21:00:00"
"1073","270","255","457","Tuesday","15:00:00","16:30:00"
"1074","262","255","457","Monday","10:30:00","12:00:00"
"1075","267","255","457","Monday","09:00:00","10:30:00"
"1076","265","255","457","Monday","19:30:00","21:00:00"
"1077","264","255","457","Saturday","07:30:00","09:00:00"
"1078","269","255","457","Saturday","19:30:00","21:00:00"
"1079","258","256","426","Thursday","15:00:00","16:30:00"
"1080","272","256","426","Thursday","19:30:00","21:00:00"
"1081","264","256","426","Thursday","16:30:00","18:00:00"
"1082","274","256","426","Wednesday","16:30:00","18:00:00"
"1083","269","256","426","Wednesday","12:00:00","13:30:00"
"1084","267","256","426","Wednesday","07:30:00","09:00:00"
"1085","273","256","426","Friday","16:30:00","18:00:00"
"1086","259","256","426","Friday","15:00:00","16:30:00"
"1087","271","257","451","Friday","16:30:00","18:00:00"
"1088","267","257","451","Friday","06:00:00","07:30:00"
"1089","269","257","451","Friday","12:00:00","13:30:00"
"1090","260","257","451","Saturday","15:00:00","16:30:00"
"1091","275","257","451","Saturday","06:00:00","07:30:00"
"1092","268","257","451","Saturday","16:30:00","18:00:00"
"1093","263","257","451","Monday","06:00:00","07:30:00"
"1094","261","257","451","Monday","16:30:00","18:00:00"
"1095","262","258","423","Tuesday","16:30:00","18:00:00"
"1096","264","258","423","Tuesday","12:00:00","13:30:00"
"1097","260","258","423","Tuesday","19:30:00","21:00:00"
"1098","266","258","423","Wednesday","15:00:00","16:30:00"
"1099","274","258","423","Wednesday","12:00:00","13:30:00"
"1100","261","258","423","Wednesday","15:00:00","16:30:00"
"1101","258","258","423","Saturday","15:00:00","16:30:00"
"1102","263","258","423","Saturday","13:30:00","15:00:00"
"1103","266","259","469","Monday","18:00:00","19:30:00"
"1104","259","259","469","Monday","07:30:00","09:00:00"
"1105","269","259","469","Monday","09:00:00","10:30:00"
"1106","265","259","469","Friday","18:00:00","19:30:00"
"1107","258","259","403","Friday","19:30:00","21:00:00"
"1108","270","259","403","Friday","16:30:00","18:00:00"
"1109","261","259","469","Saturday","16:30:00","18:00:00"
"1110","264","259","403","Saturday","18:00:00","19:30:00"
"1111","262","260","481","Tuesday","16:30:00","18:00:00"
"1112","273","260","481","Tuesday","06:00:00","07:30:00"
"1113","270","260","481","Tuesday","07:30:00","09:00:00"
"1114","269","260","481","Monday","10:30:00","12:00:00"
"1115","259","260","481","Monday","09:00:00","10:30:00"
"1116","266","260","481","Monday","15:00:00","16:30:00"
"1117","261","260","481","Wednesday","09:00:00","10:30:00"
"1118","258","260","481","Wednesday","16:30:00","18:00:00"
"1119","258","261","415","Monday","12:00:00","13:30:00"
"1120","265","261","415","Monday","12:00:00","13:30:00"
"1121","268","261","415","Monday","10:30:00","12:00:00"
"1122","270","261","415","Thursday","16:30:00","18:00:00"
"1123","275","261","466","Thursday","09:00:00","10:30:00"
"1124","262","261","415","Thursday","19:30:00","21:00:00"
"1125","272","261","466","Friday","12:00:00","13:30:00"
"1126","273","261","415","Friday","13:30:00","15:00:00"
"1127","270","262","456","Tuesday","06:00:00","07:30:00"
"1128","259","262","467","Tuesday","06:00:00","07:30:00"
"1129","268","262","456","Tuesday","13:30:00","15:00:00"
"1130","266","262","467","Friday","09:00:00","10:30:00"
"1131","273","262","456","Friday","16:30:00","18:00:00"
"1132","267","262","456","Friday","18:00:00","19:30:00"
"1133","263","262","467","Wednesday","12:00:00","13:30:00"
"1134","261","262","456","Wednesday","13:30:00","15:00:00"
"1135","270","263","426","Friday","19:30:00","21:00:00"
"1136","260","263","426","Friday","15:00:00","16:30:00"
"1137","264","263","426","Friday","15:00:00","16:30:00"
"1138","266","263","442","Tuesday","06:00:00","07:30:00"
"1139","265","263","426","Tuesday","16:30:00","18:00:00"
"1140","261","263","426","Tuesday","19:30:00","21:00:00"
"1141","273","263","426","Thursday","06:00:00","07:30:00"
"1142","258","263","442","Thursday","06:00:00","07:30:00"
"1143","271","264","480","Saturday","06:00:00","07:30:00"
"1144","273","264","480","Saturday","06:00:00","07:30:00"
"1145","272","264","480","Saturday","07:30:00","09:00:00"
"1146","274","264","480","Tuesday","19:30:00","21:00:00"
"1147","263","264","480","Tuesday","12:00:00","13:30:00"
"1148","259","264","480","Tuesday","15:00:00","16:30:00"
"1149","267","264","480","Thursday","12:00:00","13:30:00"
"1150","268","264","480","Thursday","18:00:00","19:30:00"
"1151","269","265","465","Wednesday","16:30:00","18:00:00"
"1152","266","265","417","Wednesday","18:00:00","19:30:00"
"1153","265","265","465","Wednesday","07:30:00","09:00:00"
"1154","264","265","465","Tuesday","12:00:00","13:30:00"
"1155","274","265","417","Tuesday","10:30:00","12:00:00"
"1156","259","265","465","Tuesday","15:00:00","16:30:00"
"1157","262","265","417","Friday","15:00:00","16:30:00"
"1158","258","265","417","Friday","19:30:00","21:00:00"
"1159","265","266","442","Wednesday","10:30:00","12:00:00"
"1160","269","266","442","Wednesday","09:00:00","10:30:00"
"1161","258","266","442","Wednesday","15:00:00","16:30:00"
"1162","275","266","442","Tuesday","18:00:00","19:30:00"
"1163","270","266","442","Tuesday","18:00:00","19:30:00"
"1164","273","266","442","Tuesday","12:00:00","13:30:00"
"1165","267","266","442","Monday","07:30:00","09:00:00"
"1166","261","266","442","Monday","13:30:00","15:00:00"
"1167","272","267","412","Monday","10:30:00","12:00:00"
"1168","273","267","412","Monday","12:00:00","13:30:00"
"1169","260","267","412","Monday","10:30:00","12:00:00"
"1170","263","267","412","Saturday","13:30:00","15:00:00"
"1171","269","267","412","Saturday","18:00:00","19:30:00"
"1172","268","267","412","Saturday","13:30:00","15:00:00"
"1173","259","267","412","Thursday","09:00:00","10:30:00"
"1174","261","267","412","Thursday","09:00:00","10:30:00"
"1175","263","268","452","Wednesday","06:00:00","07:30:00"
"1176","267","268","452","Wednesday","13:30:00","15:00:00"
"1177","268","268","452","Wednesday","10:30:00","12:00:00"
"1178","275","268","452","Tuesday","10:30:00","12:00:00"
"1179","261","268","452","Tuesday","13:30:00","15:00:00"
"1180","262","268","452","Tuesday","12:00:00","13:30:00"
"1181","265","268","452","Saturday","16:30:00","18:00:00"
"1182","272","268","452","Saturday","13:30:00","15:00:00"
"1183","261","269","444","Monday","06:00:00","07:30:00"
"1184","265","269","475","Monday","15:00:00","16:30:00"
"1185","272","269","475","Monday","06:00:00","07:30:00"
"1186","269","269","444","Friday","10:30:00","12:00:00"
"1187","262","269","475","Friday","13:30:00","15:00:00"
"1188","260","269","444","Friday","09:00:00","10:30:00"
"1189","273","269","444","Wednesday","12:00:00","13:30:00"
"1190","274","269","444","Wednesday","13:30:00","15:00:00"
"1191","259","270","433","Wednesday","13:30:00","15:00:00"
"1192","260","270","433","Wednesday","06:00:00","07:30:00"
"1193","268","270","433","Wednesday","07:30:00","09:00:00"
"1194","264","270","433","Friday","07:30:00","09:00:00"
"1195","261","270","433","Friday","10:30:00","12:00:00"
"1196","271","270","433","Friday","07:30:00","09:00:00"
"1197","272","270","433","Thursday","06:00:00","07:30:00"
"1198","274","270","433","Thursday","15:00:00","16:30:00"
"1199","258","271","421","Saturday","12:00:00","13:30:00"
"1200","273","271","407","Saturday","06:00:00","07:30:00"
"1201","261","271","407","Saturday","19:30:00","21:00:00"
"1202","270","271","421","Friday","18:00:00","19:30:00"
"1203","274","271","421","Friday","09:00:00","10:30:00"
"1204","263","271","421","Friday","12:00:00","13:30:00"
"1205","271","271","421","Wednesday","16:30:00","18:00:00"
"1206","265","271","421","Wednesday","13:30:00","15:00:00"
"1207","316","272","554","Wednesday","12:00:00","13:30:00"
"1208","317","272","554","Wednesday","13:30:00","15:00:00"
"1209","321","272","554","Wednesday","09:00:00","10:30:00"
"1210","309","272","554","Thursday","07:30:00","09:00:00"
"1211","323","272","554","Thursday","15:00:00","16:30:00"
"1212","311","272","554","Thursday","07:30:00","09:00:00"
"1213","315","272","554","Monday","10:30:00","12:00:00"
"1214","310","272","554","Monday","13:30:00","15:00:00"
"1215","309","273","504","Monday","07:30:00","09:00:00"
"1216","312","273","522","Monday","18:00:00","19:30:00"
"1217","320","273","522","Monday","19:30:00","21:00:00"
"1218","319","273","522","Thursday","10:30:00","12:00:00"
"1219","308","273","504","Thursday","09:00:00","10:30:00"
"1220","313","273","522","Thursday","10:30:00","12:00:00"
"1221","316","273","522","Saturday","18:00:00","19:30:00"
"1222","325","273","522","Saturday","10:30:00","12:00:00"
"1223","324","274","546","Tuesday","07:30:00","09:00:00"
"1224","322","274","546","Tuesday","12:00:00","13:30:00"
"1225","315","274","546","Tuesday","16:30:00","18:00:00"
"1226","309","274","546","Saturday","16:30:00","18:00:00"
"1227","308","274","546","Saturday","15:00:00","16:30:00"
"1228","310","274","546","Saturday","18:00:00","19:30:00"
"1229","313","274","546","Wednesday","16:30:00","18:00:00"
"1230","318","274","546","Wednesday","06:00:00","07:30:00"
"1231","310","275","488","Monday","06:00:00","07:30:00"
"1232","313","275","488","Monday","19:30:00","21:00:00"
"1233","314","275","488","Monday","12:00:00","13:30:00"
"1234","324","275","488","Tuesday","13:30:00","15:00:00"
"1235","322","275","488","Tuesday","06:00:00","07:30:00"
"1236","316","275","538","Tuesday","12:00:00","13:30:00"
"1237","325","275","488","Friday","10:30:00","12:00:00"
"1238","321","275","488","Friday","16:30:00","18:00:00"
"1239","321","276","494","Thursday","10:30:00","12:00:00"
"1240","316","276","532","Thursday","18:00:00","19:30:00"
"1241","314","276","494","Thursday","09:00:00","10:30:00"
"1242","308","276","494","Monday","18:00:00","19:30:00"
"1243","317","276","532","Monday","16:30:00","18:00:00"
"1244","320","276","494","Monday","07:30:00","09:00:00"
"1245","323","276","532","Friday","07:30:00","09:00:00"
"1246","324","276","494","Friday","12:00:00","13:30:00"
"1247","321","277","539","Wednesday","16:30:00","18:00:00"
"1248","312","277","539","Wednesday","07:30:00","09:00:00"
"1249","323","277","539","Wednesday","07:30:00","09:00:00"
"1250","311","277","539","Tuesday","15:00:00","16:30:00"
"1251","325","277","539","Tuesday","19:30:00","21:00:00"
"1252","318","277","539","Tuesday","18:00:00","19:30:00"
"1253","313","277","539","Friday","10:30:00","12:00:00"
"1254","309","277","539","Friday","18:00:00","19:30:00"
"1255","318","278","483","Monday","12:00:00","13:30:00"
"1256","316","278","483","Monday","12:00:00","13:30:00"
"1257","308","278","483","Monday","07:30:00","09:00:00"
"1258","324","278","483","Friday","18:00:00","19:30:00"
"1259","310","278","483","Friday","15:00:00","16:30:00"
"1260","309","278","483","Friday","16:30:00","18:00:00"
"1261","325","278","483","Tuesday","06:00:00","07:30:00"
"1262","323","278","483","Tuesday","15:00:00","16:30:00"
"1263","318","279","517","Wednesday","18:00:00","19:30:00"
"1264","321","279","517","Wednesday","12:00:00","13:30:00"
"1265","323","279","517","Wednesday","06:00:00","07:30:00"
"1266","308","279","517","Thursday","16:30:00","18:00:00"
"1267","316","279","517","Thursday","16:30:00","18:00:00"
"1268","309","279","517","Thursday","15:00:00","16:30:00"
"1269","319","279","517","Saturday","16:30:00","18:00:00"
"1270","313","279","517","Saturday","16:30:00","18:00:00"
"1271","322","280","490","Friday","15:00:00","16:30:00"
"1272","310","280","490","Friday","06:00:00","07:30:00"
"1273","325","280","491","Friday","19:30:00","21:00:00"
"1274","312","280","491","Tuesday","07:30:00","09:00:00"
"1275","316","280","490","Tuesday","13:30:00","15:00:00"
"1276","309","280","491","Tuesday","16:30:00","18:00:00"
"1277","317","280","491","Wednesday","19:30:00","21:00:00"
"1278","308","280","491","Wednesday","09:00:00","10:30:00"
"1279","308","281","505","Friday","06:00:00","07:30:00"
"1280","309","281","505","Friday","07:30:00","09:00:00"
"1281","324","281","505","Friday","09:00:00","10:30:00"
"1282","325","281","505","Monday","09:00:00","10:30:00"
"1283","312","281","505","Monday","15:00:00","16:30:00"
"1284","319","281","505","Monday","13:30:00","15:00:00"
"1285","311","281","505","Thursday","19:30:00","21:00:00"
"1286","317","281","505","Thursday","18:00:00","19:30:00"
"1287","319","282","525","Friday","19:30:00","21:00:00"
"1288","314","282","525","Friday","19:30:00","21:00:00"
"1289","312","282","525","Friday","09:00:00","10:30:00"
"1290","313","282","525","Saturday","10:30:00","12:00:00"
"1291","321","282","525","Saturday","12:00:00","13:30:00"
"1292","311","282","525","Saturday","18:00:00","19:30:00"
"1293","323","282","525","Wednesday","19:30:00","21:00:00"
"1294","324","282","525","Wednesday","12:00:00","13:30:00"
"1295","321","283","490","Wednesday","06:00:00","07:30:00"
"1296","317","283","493","Wednesday","07:30:00","09:00:00"
"1297","314","283","493","Wednesday","18:00:00","19:30:00"
"1298","308","283","493","Saturday","10:30:00","12:00:00"
"1299","320","283","493","Saturday","16:30:00","18:00:00"
"1300","318","283","490","Saturday","16:30:00","18:00:00"
"1301","311","283","490","Tuesday","10:30:00","12:00:00"
"1302","319","283","493","Tuesday","12:00:00","13:30:00"
"1303","315","284","539","Thursday","19:30:00","21:00:00"
"1304","309","284","539","Thursday","06:00:00","07:30:00"
"1305","319","284","539","Thursday","10:30:00","12:00:00"
"1306","308","284","539","Tuesday","13:30:00","15:00:00"
"1307","321","284","483","Tuesday","15:00:00","16:30:00"
"1308","324","284","539","Tuesday","15:00:00","16:30:00"
"1309","320","284","539","Monday","19:30:00","21:00:00"
"1310","311","284","539","Monday","19:30:00","21:00:00"
"1311","314","285","533","Saturday","13:30:00","15:00:00"
"1312","308","285","533","Saturday","10:30:00","12:00:00"
"1313","316","285","533","Saturday","16:30:00","18:00:00"
"1314","321","285","533","Tuesday","06:00:00","07:30:00"
"1315","318","285","533","Tuesday","16:30:00","18:00:00"
"1316","319","285","533","Tuesday","06:00:00","07:30:00"
"1317","315","285","533","Friday","09:00:00","10:30:00"
"1318","324","285","533","Friday","07:30:00","09:00:00"
"1319","318","286","539","Tuesday","19:30:00","21:00:00"
"1320","319","286","558","Tuesday","09:00:00","10:30:00"
"1321","314","286","539","Tuesday","15:00:00","16:30:00"
"1322","310","286","558","Friday","19:30:00","21:00:00"
"1323","323","286","558","Friday","06:00:00","07:30:00"
"1324","311","286","558","Friday","18:00:00","19:30:00"
"1325","325","286","558","Thursday","10:30:00","12:00:00"
"1326","309","286","539","Thursday","18:00:00","19:30:00"
"1327","313","287","532","Wednesday","12:00:00","13:30:00"
"1328","316","287","532","Wednesday","12:00:00","13:30:00"
"1329","309","287","532","Wednesday","18:00:00","19:30:00"
"1330","319","287","532","Thursday","18:00:00","19:30:00"
"1331","318","287","532","Thursday","19:30:00","21:00:00"
"1332","322","287","532","Thursday","16:30:00","18:00:00"
"1333","325","287","532","Tuesday","16:30:00","18:00:00"
"1334","324","287","532","Tuesday","06:00:00","07:30:00"
"1335","313","288","485","Saturday","19:30:00","21:00:00"
"1336","322","288","485","Saturday","06:00:00","07:30:00"
"1337","309","288","545","Saturday","12:00:00","13:30:00"
"1338","312","288","485","Tuesday","06:00:00","07:30:00"
"1339","321","288","545","Tuesday","15:00:00","16:30:00"
"1340","320","288","485","Tuesday","07:30:00","09:00:00"
"1341","323","288","485","Monday","19:30:00","21:00:00"
"1342","318","288","485","Monday","06:00:00","07:30:00"
"1343","325","289","550","Thursday","12:00:00","13:30:00"
"1344","317","289","550","Thursday","07:30:00","09:00:00"
"1345","313","289","492","Thursday","18:00:00","19:30:00"
"1346","324","289","550","Tuesday","10:30:00","12:00:00"
"1347","318","289","492","Tuesday","15:00:00","16:30:00"
"1348","320","289","550","Tuesday","16:30:00","18:00:00"
"1349","308","289","492","Saturday","15:00:00","16:30:00"
"1350","309","289","492","Saturday","09:00:00","10:30:00"
"1351","313","290","538","Tuesday","13:30:00","15:00:00"
"1352","317","290","538","Tuesday","07:30:00","09:00:00"
"1353","325","290","560","Tuesday","18:00:00","19:30:00"
"1354","320","290","560","Thursday","19:30:00","21:00:00"
"1355","308","290","560","Thursday","19:30:00","21:00:00"
"1356","314","290","538","Thursday","10:30:00","12:00:00"
"1357","311","290","538","Friday","15:00:00","16:30:00"
"1358","322","290","538","Friday","12:00:00","13:30:00"
"1359","310","291","483","Wednesday","19:30:00","21:00:00"
"1360","315","291","483","Wednesday","13:30:00","15:00:00"
"1361","308","291","504","Wednesday","07:30:00","09:00:00"
"1362","313","291","483","Monday","06:00:00","07:30:00"
"1363","325","291","504","Monday","13:30:00","15:00:00"
"1364","320","291","483","Monday","10:30:00","12:00:00"
"1365","323","291","504","Friday","18:00:00","19:30:00"
"1366","311","291","483","Friday","09:00:00","10:30:00"
"1367","367","292","573","Thursday","15:00:00","16:30:00"
"1368","369","292","573","Thursday","19:30:00","21:00:00"
"1369","362","292","573","Thursday","06:00:00","07:30:00"
"1370","371","292","573","Wednesday","16:30:00","18:00:00"
"1371","373","292","573","Wednesday","19:30:00","21:00:00"
"1372","366","292","573","Wednesday","09:00:00","10:30:00"
"1373","372","292","573","Friday","12:00:00","13:30:00"
"1374","365","292","573","Friday","09:00:00","10:30:00"
"1375","375","293","631","Wednesday","06:00:00","07:30:00"
"1376","370","293","631","Wednesday","06:00:00","07:30:00"
"1377","362","293","631","Wednesday","15:00:00","16:30:00"
"1378","371","293","636","Tuesday","13:30:00","15:00:00"
"1379","367","293","631","Tuesday","16:30:00","18:00:00"
"1380","359","293","631","Tuesday","06:00:00","07:30:00"
"1381","366","293","636","Thursday","18:00:00","19:30:00"
"1382","358","293","631","Thursday","16:30:00","18:00:00"
"1383","361","294","616","Wednesday","10:30:00","12:00:00"
"1384","367","294","616","Wednesday","15:00:00","16:30:00"
"1385","359","294","616","Wednesday","09:00:00","10:30:00"
"1386","374","294","616","Tuesday","09:00:00","10:30:00"
"1387","363","294","616","Tuesday","12:00:00","13:30:00"
"1388","365","294","616","Tuesday","10:30:00","12:00:00"
"1389","372","294","616","Thursday","16:30:00","18:00:00"
"1390","360","294","616","Thursday","12:00:00","13:30:00"
"1391","368","295","572","Monday","18:00:00","19:30:00"
"1392","359","295","641","Monday","06:00:00","07:30:00"
"1393","363","295","641","Monday","06:00:00","07:30:00"
"1394","361","295","641","Wednesday","13:30:00","15:00:00"
"1395","366","295","641","Wednesday","09:00:00","10:30:00"
"1396","362","295","572","Wednesday","13:30:00","15:00:00"
"1397","372","295","641","Friday","07:30:00","09:00:00"
"1398","367","295","572","Friday","12:00:00","13:30:00"
"1399","369","296","576","Saturday","16:30:00","18:00:00"
"1400","359","296","576","Saturday","09:00:00","10:30:00"
"1401","368","296","604","Saturday","12:00:00","13:30:00"
"1402","362","296","576","Monday","13:30:00","15:00:00"
"1403","361","296","576","Monday","07:30:00","09:00:00"
"1404","370","296","604","Monday","10:30:00","12:00:00"
"1405","360","296","576","Friday","16:30:00","18:00:00"
"1406","358","296","576","Friday","18:00:00","19:30:00"
"1407","372","297","563","Thursday","10:30:00","12:00:00"
"1408","358","297","563","Thursday","09:00:00","10:30:00"
"1409","359","297","563","Thursday","13:30:00","15:00:00"
"1410","367","297","563","Tuesday","13:30:00","15:00:00"
"1411","368","297","563","Tuesday","16:30:00","18:00:00"
"1412","364","297","563","Tuesday","15:00:00","16:30:00"
"1413","365","297","563","Friday","09:00:00","10:30:00"
"1414","370","297","563","Friday","10:30:00","12:00:00"
"1415","370","298","601","Thursday","12:00:00","13:30:00"
"1416","366","298","630","Thursday","16:30:00","18:00:00"
"1417","361","298","630","Thursday","15:00:00","16:30:00"
"1418","374","298","601","Saturday","13:30:00","15:00:00"
"1419","368","298","601","Saturday","09:00:00","10:30:00"
"1420","359","298","630","Saturday","10:30:00","12:00:00"
"1421","372","298","630","Friday","13:30:00","15:00:00"
"1422","375","298","601","Friday","19:30:00","21:00:00"
"1423","364","299","625","Wednesday","13:30:00","15:00:00"
"1424","372","299","625","Wednesday","16:30:00","18:00:00"
"1425","362","299","625","Wednesday","09:00:00","10:30:00"
"1426","365","299","625","Friday","15:00:00","16:30:00"
"1427","359","299","625","Friday","19:30:00","21:00:00"
"1428","361","299","625","Friday","13:30:00","15:00:00"
"1429","358","299","625","Tuesday","15:00:00","16:30:00"
"1430","374","299","625","Tuesday","13:30:00","15:00:00"
"1431","359","300","641","Friday","15:00:00","16:30:00"
"1432","369","300","641","Friday","09:00:00","10:30:00"
"1433","374","300","641","Friday","07:30:00","09:00:00"
"1434","368","300","641","Thursday","18:00:00","19:30:00"
"1435","360","300","600","Thursday","19:30:00","21:00:00"
"1436","370","300","600","Thursday","15:00:00","16:30:00"
"1437","371","300","641","Wednesday","13:30:00","15:00:00"
"1438","364","300","600","Wednesday","19:30:00","21:00:00"
"1439","359","301","604","Saturday","18:00:00","19:30:00"
"1440","374","301","604","Saturday","12:00:00","13:30:00"
"1441","360","301","604","Saturday","13:30:00","15:00:00"
"1442","363","301","604","Tuesday","07:30:00","09:00:00"
"1443","366","301","604","Tuesday","18:00:00","19:30:00"
"1444","362","301","604","Tuesday","10:30:00","12:00:00"
"1445","370","301","604","Wednesday","16:30:00","18:00:00"
"1446","361","301","604","Wednesday","07:30:00","09:00:00"
"1447","373","302","640","Thursday","09:00:00","10:30:00"
"1448","374","302","640","Thursday","16:30:00","18:00:00"
"1449","371","302","640","Thursday","13:30:00","15:00:00"
"1450","368","302","640","Monday","18:00:00","19:30:00"
"1451","370","302","640","Monday","18:00:00","19:30:00"
"1452","361","302","640","Monday","16:30:00","18:00:00"
"1453","359","302","640","Wednesday","16:30:00","18:00:00"
"1454","372","302","640","Wednesday","13:30:00","15:00:00"
"1455","374","303","634","Thursday","09:00:00","10:30:00"
"1456","361","303","634","Thursday","16:30:00","18:00:00"
"1457","363","303","566","Thursday","18:00:00","19:30:00"
"1458","366","303","566","Tuesday","16:30:00","18:00:00"
"1459","362","303","634","Tuesday","16:30:00","18:00:00"
"1460","371","303","566","Tuesday","07:30:00","09:00:00"
"1461","369","303","634","Monday","12:00:00","13:30:00"
"1462","370","303","634","Monday","19:30:00","21:00:00"
"1463","362","304","625","Thursday","19:30:00","21:00:00"
"1464","360","304","625","Thursday","06:00:00","07:30:00"
"1465","372","304","625","Thursday","06:00:00","07:30:00"
"1466","366","304","625","Tuesday","16:30:00","18:00:00"
"1467","375","304","625","Tuesday","18:00:00","19:30:00"
"1468","358","304","625","Tuesday","09:00:00","10:30:00"
"1469","370","304","625","Monday","07:30:00","09:00:00"
"1470","367","304","625","Monday","07:30:00","09:00:00"
"1471","366","305","563","Tuesday","09:00:00","10:30:00"
"1472","360","305","587","Tuesday","15:00:00","16:30:00"
"1473","375","305","563","Tuesday","09:00:00","10:30:00"
"1474","361","305","587","Thursday","13:30:00","15:00:00"
"1475","367","305","563","Thursday","10:30:00","12:00:00"
"1476","373","305","587","Thursday","15:00:00","16:30:00"
"1477","371","305","563","Friday","19:30:00","21:00:00"
"1478","363","305","563","Friday","16:30:00","18:00:00"
"1479","372","306","566","Wednesday","10:30:00","12:00:00"
"1480","370","306","587","Wednesday","07:30:00","09:00:00"
"1481","375","306","587","Wednesday","18:00:00","19:30:00"
"1482","369","306","587","Tuesday","16:30:00","18:00:00"
"1483","366","306","566","Tuesday","15:00:00","16:30:00"
"1484","358","306","566","Tuesday","19:30:00","21:00:00"
"1485","359","306","587","Thursday","16:30:00","18:00:00"
"1486","373","306","566","Thursday","06:00:00","07:30:00"
"1487","363","307","618","Wednesday","12:00:00","13:30:00"
"1488","360","307","618","Wednesday","18:00:00","19:30:00"
"1489","370","307","618","Wednesday","18:00:00","19:30:00"
"1490","369","307","618","Thursday","10:30:00","12:00:00"
"1491","358","307","574","Thursday","07:30:00","09:00:00"
"1492","362","307","574","Thursday","18:00:00","19:30:00"
"1493","373","307","618","Friday","09:00:00","10:30:00"
"1494","368","307","574","Friday","07:30:00","09:00:00"
"1495","366","308","625","Tuesday","19:30:00","21:00:00"
"1496","360","308","563","Tuesday","12:00:00","13:30:00"
"1497","374","308","625","Tuesday","15:00:00","16:30:00"
"1498","371","308","625","Monday","13:30:00","15:00:00"
"1499","375","308","563","Monday","13:30:00","15:00:00"
"1500","368","308","563","Monday","19:30:00","21:00:00"
"1501","361","308","563","Saturday","07:30:00","09:00:00"
"1502","364","308","563","Saturday","18:00:00","19:30:00"
"1503","366","309","623","Monday","15:00:00","16:30:00"
"1504","375","309","623","Monday","18:00:00","19:30:00"
"1505","368","309","623","Monday","19:30:00","21:00:00"
"1506","367","309","563","Thursday","12:00:00","13:30:00"
"1507","369","309","623","Thursday","19:30:00","21:00:00"
"1508","361","309","563","Thursday","09:00:00","10:30:00"
"1509","373","309","563","Friday","12:00:00","13:30:00"
"1510","364","309","623","Friday","06:00:00","07:30:00"
"1511","372","310","630","Saturday","13:30:00","15:00:00"
"1512","368","310","630","Saturday","16:30:00","18:00:00"
"1513","362","310","574","Saturday","07:30:00","09:00:00"
"1514","359","310","574","Tuesday","13:30:00","15:00:00"
"1515","369","310","574","Tuesday","06:00:00","07:30:00"
"1516","365","310","574","Tuesday","12:00:00","13:30:00"
"1517","370","310","574","Wednesday","07:30:00","09:00:00"
