id,subject_id,section_id,room_id,day_of_week,start_time,end_time
3043,328,501,524,Wednesday,12:00:00,13:30:00
3044,333,501,519,Wednesday,18:00:00,19:30:00
3045,327,501,499,Saturday,13:30:00,15:00:00
3046,337,501,539,Saturday,13:30:00,15:00:00
3047,334,502,535,Thursday,13:30:00,15:00:00
3048,328,502,485,Thursday,13:30:00,15:00:00
3049,341,502,544,Thursday,10:30:00,12:00:00
3050,340,502,493,Wednesday,13:30:00,15:00:00
3051,330,502,536,Wednesday,12:00:00,13:30:00
3052,332,502,553,Wednesday,16:30:00,18:00:00
3053,335,502,550,Saturday,18:00:00,19:30:00
3054,337,502,520,Saturday,09:00:00,10:30:00
3055,341,503,523,Monday,07:30:00,09:00:00
3056,329,503,484,Monday,09:00:00,10:30:00
3057,334,503,500,Monday,12:00:00,13:30:00
3058,336,503,555,Wednesday,15:00:00,16:30:00
3059,330,503,491,Wednesday,09:00:00,10:30:00
3060,328,503,510,Wednesday,10:30:00,12:00:00
3061,332,503,503,Friday,12:00:00,13:30:00
3062,339,503,516,Friday,18:00:00,19:30:00
3063,341,504,500,Saturday,13:30:00,15:00:00
3064,340,504,500,Saturday,06:00:00,07:30:00
3065,326,504,509,Saturday,09:00:00,10:30:00
3066,336,504,520,Friday,09:00:00,10:30:00
3067,330,504,532,Friday,16:30:00,18:00:00
3068,328,504,554,Friday,12:00:00,13:30:00
3069,327,504,511,Thursday,18:00:00,19:30:00
3070,339,504,541,Thursday,15:00:00,16:30:00
3071,331,505,503,Friday,07:30:00,09:00:00
3072,335,505,496,Friday,09:00:00,10:30:00
3073,340,505,483,Friday,16:30:00,18:00:00
3074,332,505,551,Saturday,07:30:00,09:00:00
3075,330,505,498,Saturday,06:00:00,07:30:00
3076,337,505,552,Saturday,12:00:00,13:30:00
3077,327,505,538,Thursday,15:00:00,16:30:00
3078,328,505,555,Thursday,13:30:00,15:00:00
3079,340,506,553,Thursday,06:00:00,07:30:00
3080,338,506,554,Thursday,16:30:00,18:00:00
3081,327,506,516,Thursday,19:30:00,21:00:00
3082,337,506,527,Tuesday,19:30:00,21:00:00
3083,329,506,533,Tuesday,15:00:00,16:30:00
3084,328,506,509,Tuesday,16:30:00,18:00:00
3085,332,506,539,Friday,09:00:00,10:30:00
3086,331,506,560,Friday,15:00:00,16:30:00
3087,338,507,514,Friday,16:30:00,18:00:00
3088,336,507,496,Friday,18:00:00,19:30:00
3089,328,507,496,Friday,16:30:00,18:00:00
3090,337,507,555,Monday,13:30:00,15:00:00
3091,333,507,522,Monday,16:30:00,18:00:00
3092,339,507,522,Monday,18:00:00,19:30:00
3093,334,507,495,Tuesday,07:30:00,09:00:00
3094,341,507,507,Tuesday,15:00:00,16:30:00
3095,332,508,561,Tuesday,18:00:00,19:30:00
3096,330,508,496,Tuesday,10:30:00,12:00:00
3097,334,508,521,Tuesday,19:30:00,21:00:00
3098,331,508,523,Friday,18:00:00,19:30:00
3099,341,508,486,Friday,13:30:00,15:00:00
3100,329,508,493,Friday,15:00:00,16:30:00
3101,335,508,522,Wednesday,18:00:00,19:30:00
3102,328,508,486,Wednesday,16:30:00,18:00:00
3103,340,509,519,Tuesday,07:30:00,09:00:00
3104,335,509,558,Tuesday,09:00:00,10:30:00
3105,337,509,528,Tuesday,13:30:00,15:00:00
3106,338,509,526,Friday,09:00:00,10:30:00
3107,336,509,520,Friday,09:00:00,10:30:00
3108,331,509,500,Friday,09:00:00,10:30:00
3109,341,509,529,Wednesday,16:30:00,18:00:00
3110,334,509,508,Wednesday,07:30:00,09:00:00
3111,327,510,516,Wednesday,15:00:00,16:30:00
3112,334,510,521,Wednesday,13:30:00,15:00:00
3113,329,510,494,Wednesday,15:00:00,16:30:00
3114,338,510,524,Thursday,09:00:00,10:30:00
3115,326,510,560,Thursday,12:00:00,13:30:00
3116,332,510,503,Thursday,10:30:00,12:00:00
3117,330,510,507,Tuesday,16:30:00,18:00:00
3118,336,510,499,Tuesday,19:30:00,21:00:00
3119,334,511,502,Monday,18:00:00,19:30:00
3120,327,511,558,Monday,09:00:00,10:30:00
3121,326,511,542,Monday,10:30:00,12:00:00
3122,329,511,500,Wednesday,19:30:00,21:00:00
3123,338,511,493,Wednesday,09:00:00,10:30:00
3124,341,511,552,Wednesday,07:30:00,09:00:00
3125,331,511,523,Tuesday,07:30:00,09:00:00
3126,337,511,534,Tuesday,19:30:00,21:00:00
3127,387,512,616,Tuesday,06:00:00,07:30:00
3128,390,512,580,Tuesday,16:30:00,18:00:00
3129,378,512,568,Tuesday,12:00:00,13:30:00
3130,389,512,585,Monday,15:00:00,16:30:00
3131,382,512,627,Monday,19:30:00,21:00:00
3132,386,512,636,Monday,06:00:00,07:30:00
3133,377,512,616,Saturday,13:30:00,15:00:00
3134,391,512,582,Saturday,18:00:00,19:30:00
3135,377,513,605,Friday,12:00:00,13:30:00
3136,389,513,595,Friday,06:00:00,07:30:00
3137,385,513,620,Friday,12:00:00,13:30:00
3138,387,513,619,Monday,16:30:00,18:00:00
3139,378,513,612,Monday,07:30:00,09:00:00
3140,379,513,605,Monday,12:00:00,13:30:00
3141,382,513,592,Thursday,10:30:00,12:00:00
3142,384,513,569,Thursday,10:30:00,12:00:00
3143,383,514,583,Tuesday,10:30:00,12:00:00
3144,389,514,597,Tuesday,16:30:00,18:00:00
3145,388,514,573,Tuesday,19:30:00,21:00:00
3146,387,514,594,Thursday,16:30:00,18:00:00
3147,386,514,608,Thursday,06:00:00,07:30:00
3148,385,514,621,Thursday,15:00:00,16:30:00
3149,391,514,642,Wednesday,09:00:00,10:30:00
3150,380,514,581,Wednesday,13:30:00,15:00:00
3151,386,515,581,Monday,12:00:00,13:30:00
3152,381,515,635,Monday,18:00:00,19:30:00
3153,379,515,636,Monday,13:30:00,15:00:00
3154,385,515,568,Thursday,06:00:00,07:30:00
3155,387,515,627,Thursday,06:00:00,07:30:00
3156,382,515,591,Thursday,16:30:00,18:00:00
3157,390,515,587,Tuesday,16:30:00,18:00:00
3158,384,515,570,Tuesday,16:30:00,18:00:00
3159,376,516,619,Tuesday,13:30:00,15:00:00
3160,382,516,632,Tuesday,16:30:00,18:00:00
3161,385,516,602,Tuesday,09:00:00,10:30:00
3162,380,516,639,Wednesday,18:00:00,19:30:00
3163,386,516,570,Wednesday,16:30:00,18:00:00
3164,383,516,625,Wednesday,09:00:00,10:30:00
3165,391,516,566,Friday,07:30:00,09:00:00
3166,377,516,607,Friday,10:30:00,12:00:00
3167,377,517,642,Saturday,19:30:00,21:00:00
3168,378,517,616,Saturday,09:00:00,10:30:00
3169,382,517,631,Saturday,12:00:00,13:30:00
3170,381,517,595,Wednesday,13:30:00,15:00:00
3171,390,517,626,Wednesday,13:30:00,15:00:00
3172,388,517,563,Wednesday,16:30:00,18:00:00
3173,376,517,609,Friday,06:00:00,07:30:00
3174,379,517,610,Friday,09:00:00,10:30:00
3175,379,518,568,Wednesday,13:30:00,15:00:00
3176,388,518,596,Wednesday,15:00:00,16:30:00
3177,390,518,572,Wednesday,10:30:00,12:00:00
3178,385,518,607,Tuesday,06:00:00,07:30:00
3179,384,518,620,Tuesday,10:30:00,12:00:00
3180,382,518,585,Tuesday,15:00:00,16:30:00
3181,383,518,587,Friday,15:00:00,16:30:00
3182,386,518,610,Friday,12:00:00,13:30:00
3183,382,519,603,Wednesday,13:30:00,15:00:00
3184,385,519,601,Wednesday,06:00:00,07:30:00
3185,378,519,580,Wednesday,09:00:00,10:30:00
3186,387,519,611,Thursday,09:00:00,10:30:00
3187,377,519,570,Thursday,15:00:00,16:30:00
3188,380,519,617,Thursday,09:00:00,10:30:00
3189,389,519,641,Monday,19:30:00,21:00:00
3190,391,519,580,Monday,13:30:00,15:00:00
3191,379,520,571,Monday,18:00:00,19:30:00
3192,376,520,599,Monday,19:30:00,21:00:00
3193,387,520,603,Monday,13:30:00,15:00:00
3194,385,520,596,Tuesday,15:00:00,16:30:00
3195,377,520,597,Tuesday,15:00:00,16:30:00
3196,382,520,632,Tuesday,06:00:00,07:30:00
3197,390,520,569,Friday,13:30:00,15:00:00
3198,388,520,625,Friday,15:00:00,16:30:00
3199,390,521,564,Friday,15:00:00,16:30:00
3200,383,521,580,Friday,19:30:00,21:00:00
3201,386,521,635,Friday,13:30:00,15:00:00
3202,376,521,598,Saturday,16:30:00,18:00:00
3203,389,521,596,Saturday,12:00:00,13:30:00
3204,381,521,569,Saturday,09:00:00,10:30:00
3205,384,521,618,Tuesday,10:30:00,12:00:00
3206,382,521,631,Tuesday,16:30:00,18:00:00
3207,389,522,600,Tuesday,06:00:00,07:30:00
3208,387,522,622,Tuesday,16:30:00,18:00:00
3209,383,522,565,Tuesday,09:00:00,10:30:00
3210,380,522,595,Wednesday,10:30:00,12:00:00
3211,378,522,614,Wednesday,15:00:00,16:30:00
3212,386,522,572,Wednesday,15:00:00,16:30:00
3213,376,522,616,Friday,19:30:00,21:00:00
3214,384,522,596,Friday,06:00:00,07:30:00
3215,386,523,602,Friday,12:00:00,13:30:00
3216,382,523,611,Friday,15:00:00,16:30:00
3217,388,523,624,Friday,10:30:00,12:00:00
3218,384,523,617,Monday,15:00:00,16:30:00
3219,380,523,578,Monday,07:30:00,09:00:00
3220,383,523,587,Monday,13:30:00,15:00:00
3221,379,523,631,Wednesday,06:00:00,07:30:00
3222,378,523,584,Wednesday,10:30:00,12:00:00
3223,378,524,575,Wednesday,06:00:00,07:30:00
3224,384,524,577,Wednesday,07:30:00,09:00:00
3225,377,524,622,Wednesday,18:00:00,19:30:00
3226,387,524,636,Tuesday,07:30:00,09:00:00
3227,385,524,631,Tuesday,06:00:00,07:30:00
3228,376,524,622,Tuesday,18:00:00,19:30:00
3229,381,524,602,Friday,18:00:00,19:30:00
3230,391,524,606,Friday,13:30:00,15:00:00
3231,383,525,584,Tuesday,06:00:00,07:30:00
3232,380,525,616,Tuesday,19:30:00,21:00:00
3233,384,525,625,Tuesday,16:30:00,18:00:00
3234,378,525,588,Thursday,10:30:00,12:00:00
3235,386,525,591,Thursday,06:00:00,07:30:00
3236,387,525,563,Thursday,07:30:00,09:00:00
3237,381,525,568,Monday,06:00:00,07:30:00
3238,376,525,633,Monday,12:00:00,13:30:00
3239,381,526,599,Friday,16:30:00,18:00:00
3240,378,526,631,Friday,09:00:00,10:30:00
3241,391,526,569,Friday,10:30:00,12:00:00
3242,389,526,614,Wednesday,06:00:00,07:30:00
3243,377,526,632,Wednesday,16:30:00,18:00:00
3244,390,526,630,Wednesday,12:00:00,13:30:00
3245,385,526,640,Thursday,06:00:00,07:30:00
3246,388,526,642,Thursday,07:30:00,09:00:00
3247,390,527,598,Monday,13:30:00,15:00:00
3248,381,527,586,Monday,13:30:00,15:00:00
3249,386,527,635,Monday,19:30:00,21:00:00
3250,389,527,572,Wednesday,16:30:00,18:00:00
3251,376,527,573,Wednesday,09:00:00,10:30:00
3252,391,527,579,Wednesday,12:00:00,13:30:00
3253,377,527,642,Friday,12:00:00,13:30:00
3254,387,527,596,Friday,18:00:00,19:30:00
3255,390,528,569,Monday,09:00:00,10:30:00
3256,391,528,586,Monday,16:30:00,18:00:00
3257,385,528,565,Monday,13:30:00,15:00:00
3258,380,528,638,Wednesday,12:00:00,13:30:00
3259,386,528,619,Wednesday,06:00:00,07:30:00
3260,384,528,579,Wednesday,09:00:00,10:30:00
3261,383,528,598,Thursday,19:30:00,21:00:00
3262,379,528,595,Thursday,13:30:00,15:00:00
3263,385,529,634,Saturday,07:30:00,09:00:00
3264,378,529,635,Saturday,15:00:00,16:30:00
3265,389,529,637,Saturday,18:00:00,19:30:00
3266,390,529,599,Friday,06:00:00,07:30:00
3267,382,529,633,Friday,15:00:00,16:30:00
3268,387,529,640,Friday,07:30:00,09:00:00
3269,381,529,587,Wednesday,10:30:00,12:00:00
3270,380,529,610,Wednesday,13:30:00,15:00:00
3271,379,530,576,Thursday,06:00:00,07:30:00
3272,388,530,566,Thursday,06:00:00,07:30:00
3273,383,530,564,Thursday,10:30:00,12:00:00
3274,384,530,592,Saturday,09:00:00,10:30:00
3275,387,530,571,Saturday,13:30:00,15:00:00
3276,377,530,607,Saturday,09:00:00,10:30:00
3277,378,530,604,Friday,12:00:00,13:30:00
3278,390,530,602,Friday,15:00:00,16:30:00
3279,381,531,619,Wednesday,06:00:00,07:30:00
3280,378,531,568,Wednesday,18:00:00,19:30:00
3281,389,531,618,Wednesday,16:30:00,18:00:00
3282,380,531,614,Thursday,16:30:00,18:00:00
3283,388,531,569,Thursday,16:30:00,18:00:00
3284,386,531,604,Thursday,12:00:00,13:30:00
3285,387,531,631,Monday,13:30:00,15:00:00
3286,383,531,609,Monday,19:30:00,21:00:00
3287,437,532,679,Tuesday,15:00:00,16:30:00
3288,431,532,718,Tuesday,15:00:00,16:30:00
3289,436,532,658,Tuesday,15:00:00,16:30:00
3290,435,532,675,Friday,16:30:00,18:00:00
3291,430,532,652,Friday,15:00:00,16:30:00
3292,426,532,696,Friday,12:00:00,13:30:00
3293,433,532,662,Monday,09:00:00,10:30:00
3294,429,532,685,Monday,16:30:00,18:00:00
3295,433,533,694,Tuesday,07:30:00,09:00:00
3296,427,533,719,Tuesday,18:00:00,19:30:00
3297,428,533,702,Tuesday,19:30:00,21:00:00
3298,438,533,677,Saturday,19:30:00,21:00:00
3299,429,533,694,Saturday,13:30:00,15:00:00
3300,434,533,714,Saturday,10:30:00,12:00:00
3301,426,533,706,Thursday,12:00:00,13:30:00
3302,436,533,713,Thursday,15:00:00,16:30:00
3303,426,534,685,Monday,06:00:00,07:30:00
3304,434,534,690,Monday,09:00:00,10:30:00
3305,429,534,649,Monday,18:00:00,19:30:00
3306,439,534,719,Thursday,06:00:00,07:30:00
3307,438,534,716,Thursday,16:30:00,18:00:00
3308,428,534,690,Thursday,15:00:00,16:30:00
3309,430,534,651,Saturday,06:00:00,07:30:00
3310,440,534,687,Saturday,13:30:00,15:00:00
3311,440,535,682,Friday,10:30:00,12:00:00
3312,430,535,664,Friday,10:30:00,12:00:00
3313,433,535,682,Friday,12:00:00,13:30:00
3314,437,535,655,Tuesday,06:00:00,07:30:00
3315,427,535,666,Tuesday,13:30:00,15:00:00
3316,429,535,680,Tuesday,12:00:00,13:30:00
3317,436,535,693,Wednesday,10:30:00,12:00:00
3318,428,535,709,Wednesday,16:30:00,18:00:00
3319,439,536,686,Monday,19:30:00,21:00:00
3320,438,536,715,Monday,09:00:00,10:30:00
3321,437,536,697,Monday,18:00:00,19:30:00
3322,431,536,652,Saturday,06:00:00,07:30:00
3323,434,536,649,Saturday,10:30:00,12:00:00
3324,429,536,656,Saturday,12:00:00,13:30:00
3325,435,536,644,Thursday,06:00:00,07:30:00
3326,436,536,661,Thursday,19:30:00,21:00:00
3327,434,537,670,Saturday,06:00:00,07:30:00
3328,438,537,657,Saturday,15:00:00,16:30:00
3329,432,537,712,Saturday,12:00:00,13:30:00
3330,437,537,683,Monday,10:30:00,12:00:00
3331,436,537,669,Monday,15:00:00,16:30:00
3332,440,537,715,Monday,07:30:00,09:00:00
3333,427,537,684,Thursday,19:30:00,21:00:00
3334,430,537,715,Thursday,19:30:00,21:00:00
3335,435,538,715,Tuesday,06:00:00,07:30:00
3336,437,538,652,Tuesday,09:00:00,10:30:00
3337,438,538,680,Tuesday,16:30:00,18:00:00
3338,426,538,712,Saturday,10:30:00,12:00:00
3339,430,538,656,Saturday,19:30:00,21:00:00
3340,441,538,675,Saturday,07:30:00,09:00:00
3341,429,538,697,Wednesday,06:00:00,07:30:00
3342,440,538,720,Wednesday,10:30:00,12:00:00
3343,432,539,668,Tuesday,09:00:00,10:30:00
3344,435,539,657,Tuesday,10:30:00,12:00:00
3345,430,539,676,Tuesday,19:30:00,21:00:00
3346,436,539,680,Monday,15:00:00,16:30:00
3347,427,539,684,Monday,19:30:00,21:00:00
3348,434,539,677,Monday,16:30:00,18:00:00
3349,433,539,700,Friday,07:30:00,09:00:00
3350,428,539,659,Friday,09:00:00,10:30:00
3351,431,540,690,Monday,12:00:00,13:30:00
3352,433,540,714,Monday,18:00:00,19:30:00
3353,437,540,677,Monday,06:00:00,07:30:00
3354,438,540,670,Saturday,09:00:00,10:30:00
3355,440,540,707,Saturday,16:30:00,18:00:00
3356,432,540,666,Saturday,09:00:00,10:30:00
3357,426,540,704,Wednesday,16:30:00,18:00:00
3358,429,540,688,Wednesday,12:00:00,13:30:00
3359,430,541,694,Saturday,12:00:00,13:30:00
3360,438,541,670,Saturday,07:30:00,09:00:00
3361,433,541,720,Saturday,12:00:00,13:30:00
3362,427,541,684,Friday,06:00:00,07:30:00
3363,441,541,708,Friday,19:30:00,21:00:00
3364,432,541,669,Friday,10:30:00,12:00:00
3365,434,541,701,Monday,19:30:00,21:00:00
3366,437,541,680,Monday,15:00:00,16:30:00
3367,430,542,721,Tuesday,10:30:00,12:00:00
3368,434,542,699,Tuesday,09:00:00,10:30:00
3369,426,542,668,Tuesday,07:30:00,09:00:00
3370,437,542,694,Saturday,10:30:00,12:00:00
3371,440,542,644,Saturday,12:00:00,13:30:00
3372,432,542,703,Saturday,10:30:00,12:00:00
3373,438,542,652,Thursday,15:00:00,16:30:00
3374,435,542,694,Thursday,19:30:00,21:00:00
3375,433,543,722,Monday,13:30:00,15:00:00
3376,428,543,693,Monday,12:00:00,13:30:00
3377,439,543,646,Monday,15:00:00,16:30:00
3378,435,543,707,Thursday,15:00:00,16:30:00
3379,429,543,712,Thursday,10:30:00,12:00:00
3380,438,543,644,Thursday,12:00:00,13:30:00
3381,437,543,680,Saturday,07:30:00,09:00:00
3382,431,543,666,Saturday,18:00:00,19:30:00
3383,438,544,676,Tuesday,06:00:00,07:30:00
3384,434,544,700,Tuesday,07:30:00,09:00:00
3385,430,544,682,Tuesday,18:00:00,19:30:00
3386,432,544,649,Friday,07:30:00,09:00:00
3387,436,544,658,Friday,18:00:00,19:30:00
3388,439,544,663,Friday,12:00:00,13:30:00
3389,437,544,689,Monday,13:30:00,15:00:00
3390,426,544,667,Monday,12:00:00,13:30:00
3391,426,545,709,Friday,18:00:00,19:30:00
3392,441,545,676,Friday,07:30:00,09:00:00
3393,440,545,653,Friday,06:00:00,07:30:00
3394,427,545,662,Wednesday,19:30:00,21:00:00
3395,435,545,694,Wednesday,18:00:00,19:30:00
3396,428,545,709,Wednesday,19:30:00,21:00:00
3397,430,545,688,Tuesday,06:00:00,07:30:00
3398,429,545,680,Tuesday,16:30:00,18:00:00
3399,441,546,673,Tuesday,06:00:00,07:30:00
3400,435,546,654,Tuesday,15:00:00,16:30:00
3401,430,546,678,Tuesday,19:30:00,21:00:00
3402,429,546,702,Wednesday,06:00:00,07:30:00
3403,427,546,653,Wednesday,15:00:00,16:30:00
3404,426,546,709,Wednesday,06:00:00,07:30:00
3405,436,546,654,Thursday,16:30:00,18:00:00
3406,440,546,698,Thursday,19:30:00,21:00:00
3407,434,547,657,Thursday,07:30:00,09:00:00
3408,440,547,661,Thursday,19:30:00,21:00:00
3409,437,547,711,Thursday,12:00:00,13:30:00
3410,426,547,670,Monday,07:30:00,09:00:00
3411,431,547,719,Monday,18:00:00,19:30:00
3412,433,547,721,Monday,12:00:00,13:30:00
3413,435,547,687,Tuesday,18:00:00,19:30:00
3414,436,547,693,Tuesday,19:30:00,21:00:00
3415,432,548,647,Wednesday,18:00:00,19:30:00
3416,440,548,715,Wednesday,09:00:00,10:30:00
3417,431,548,654,Wednesday,15:00:00,16:30:00
3418,429,548,683,Tuesday,19:30:00,21:00:00
3419,427,548,673,Tuesday,15:00:00,16:30:00
3420,435,548,645,Tuesday,07:30:00,09:00:00
3421,426,548,716,Saturday,10:30:00,12:00:00
3422,439,548,694,Saturday,18:00:00,19:30:00
3423,430,549,690,Thursday,07:30:00,09:00:00
3424,438,549,664,Thursday,16:30:00,18:00:00
3425,434,549,650,Thursday,18:00:00,19:30:00
3426,436,549,665,Monday,09:00:00,10:30:00
3427,433,549,657,Monday,19:30:00,21:00:00
3428,437,549,679,Monday,15:00:00,16:30:00
3429,427,549,645,Tuesday,10:30:00,12:00:00
3430,429,549,697,Tuesday,18:00:00,19:30:00
3431,435,550,686,Monday,18:00:00,19:30:00
3432,437,550,671,Monday,13:30:00,15:00:00
3433,431,550,686,Monday,12:00:00,13:30:00
3434,434,550,661,Thursday,07:30:00,09:00:00
3435,439,550,675,Thursday,07:30:00,09:00:00
3436,440,550,692,Thursday,12:00:00,13:30:00
3437,426,550,684,Friday,16:30:00,18:00:00
3438,432,550,673,Friday,18:00:00,19:30:00
3439,429,551,680,Thursday,19:30:00,21:00:00
3440,436,551,657,Thursday,06:00:00,07:30:00
3441,439,551,713,Thursday,07:30:00,09:00:00
3442,435,551,660,Friday,19:30:00,21:00:00
3443,427,551,655,Friday,16:30:00,18:00:00
3444,441,551,683,Friday,13:30:00,15:00:00
3445,431,551,670,Wednesday,13:30:00,15:00:00
3446,437,551,705,Wednesday,06:00:00,07:30:00
3447,481,552,737,Tuesday,15:00:00,16:30:00
3448,479,552,732,Tuesday,06:00:00,07:30:00
3449,482,552,790,Tuesday,18:00:00,19:30:00
3450,488,552,795,Saturday,16:30:00,18:00:00
3451,490,552,781,Saturday,07:30:00,09:00:00
3452,480,552,755,Saturday,10:30:00,12:00:00
3453,483,552,725,Wednesday,18:00:00,19:30:00
3454,485,552,778,Wednesday,15:00:00,16:30:00
3455,489,553,799,Monday,16:30:00,18:00:00
3456,477,553,771,Monday,18:00:00,19:30:00
3457,488,553,753,Monday,12:00:00,13:30:00
3458,485,553,798,Wednesday,06:00:00,07:30:00
3459,481,553,794,Wednesday,16:30:00,18:00:00
3460,483,553,746,Wednesday,10:30:00,12:00:00
3461,486,553,759,Friday,10:30:00,12:00:00
3462,478,553,741,Friday,16:30:00,18:00:00
3463,480,554,796,Thursday,16:30:00,18:00:00
3464,481,554,791,Thursday,15:00:00,16:30:00
3465,484,554,767,Thursday,13:30:00,15:00:00
3466,486,554,799,Saturday,13:30:00,15:00:00
3467,482,554,801,Saturday,19:30:00,21:00:00
3468,487,554,773,Saturday,15:00:00,16:30:00
3469,477,554,799,Wednesday,16:30:00,18:00:00
3470,489,554,732,Wednesday,10:30:00,12:00:00
3471,477,555,788,Friday,09:00:00,10:30:00
3472,487,555,724,Friday,18:00:00,19:30:00
3473,479,555,792,Friday,18:00:00,19:30:00
3474,476,555,797,Monday,13:30:00,15:00:00
3475,478,555,771,Monday,10:30:00,12:00:00
3476,491,555,730,Monday,09:00:00,10:30:00
3477,485,555,754,Wednesday,16:30:00,18:00:00
3478,488,555,800,Wednesday,13:30:00,15:00:00
3479,491,556,733,Friday,06:00:00,07:30:00
3480,484,556,768,Friday,07:30:00,09:00:00
3481,479,556,723,Friday,15:00:00,16:30:00
3482,483,556,746,Tuesday,09:00:00,10:30:00
3483,476,556,797,Tuesday,13:30:00,15:00:00
3484,477,556,733,Tuesday,12:00:00,13:30:00
3485,487,556,764,Wednesday,09:00:00,10:30:00
3486,482,556,760,Wednesday,19:30:00,21:00:00
3487,490,557,796,Saturday,16:30:00,18:00:00
3488,488,557,753,Saturday,12:00:00,13:30:00
3489,487,557,752,Saturday,10:30:00,12:00:00
3490,485,557,783,Tuesday,16:30:00,18:00:00
3491,484,557,747,Tuesday,13:30:00,15:00:00
3492,477,557,768,Tuesday,13:30:00,15:00:00
3493,478,557,733,Wednesday,16:30:00,18:00:00
3494,489,557,792,Wednesday,16:30:00,18:00:00
3495,477,558,794,Wednesday,13:30:00,15:00:00
3496,487,558,753,Wednesday,06:00:00,07:30:00
3497,479,558,771,Wednesday,09:00:00,10:30:00
3498,490,558,747,Saturday,09:00:00,10:30:00
3499,485,558,787,Saturday,16:30:00,18:00:00
3500,480,558,768,Saturday,10:30:00,12:00:00
3501,482,558,750,Monday,19:30:00,21:00:00
3502,481,558,762,Monday,19:30:00,21:00:00
3503,487,559,735,Monday,16:30:00,18:00:00
3504,481,559,728,Monday,07:30:00,09:00:00
3505,489,559,797,Monday,12:00:00,13:30:00
3506,482,559,792,Saturday,18:00:00,19:30:00
3507,486,559,774,Saturday,18:00:00,19:30:00
3508,478,559,731,Saturday,10:30:00,12:00:00
3509,483,559,801,Wednesday,18:00:00,19:30:00
3510,477,559,725,Wednesday,15:00:00,16:30:00
3511,488,560,772,Monday,19:30:00,21:00:00
3512,478,560,792,Monday,07:30:00,09:00:00
3513,489,560,724,Monday,06:00:00,07:30:00
3514,490,560,788,Friday,12:00:00,13:30:00
3515,483,560,727,Friday,06:00:00,07:30:00
3516,486,560,739,Friday,07:30:00,09:00:00
3517,476,560,743,Tuesday,10:30:00,12:00:00
3518,477,560,784,Tuesday,06:00:00,07:30:00
3519,491,561,793,Tuesday,16:30:00,18:00:00
3520,483,561,734,Tuesday,10:30:00,12:00:00
3521,486,561,754,Tuesday,18:00:00,19:30:00
3522,482,561,774,Friday,13:30:00,15:00:00
3523,477,561,728,Friday,19:30:00,21:00:00
3524,489,561,731,Friday,19:30:00,21:00:00
3525,490,561,800,Monday,15:00:00,16:30:00
3526,479,561,749,Monday,07:30:00,09:00:00
3527,484,562,763,Saturday,15:00:00,16:30:00
3528,488,562,730,Saturday,12:00:00,13:30:00
3529,490,562,766,Saturday,06:00:00,07:30:00
3530,481,562,746,Friday,06:00:00,07:30:00
3531,483,562,746,Friday,09:00:00,10:30:00
3532,479,562,726,Friday,18:00:00,19:30:00
3533,482,562,800,Tuesday,16:30:00,18:00:00
3534,491,562,796,Tuesday,16:30:00,18:00:00
3535,484,563,786,Thursday,16:30:00,18:00:00
3536,479,563,785,Thursday,15:00:00,16:30:00
3537,485,563,755,Thursday,06:00:00,07:30:00
3538,491,563,732,Wednesday,10:30:00,12:00:00
3539,486,563,742,Wednesday,19:30:00,21:00:00
3540,482,563,746,Wednesday,06:00:00,07:30:00
3541,483,563,735,Saturday,13:30:00,15:00:00
3542,478,563,735,Saturday,16:30:00,18:00:00
3543,488,564,762,Wednesday,13:30:00,15:00:00
3544,485,564,777,Wednesday,13:30:00,15:00:00
3545,478,564,785,Wednesday,19:30:00,21:00:00
3546,482,564,755,Saturday,16:30:00,18:00:00
3547,490,564,744,Saturday,15:00:00,16:30:00
3548,491,564,773,Saturday,07:30:00,09:00:00
3549,486,564,744,Friday,18:00:00,19:30:00
3550,480,564,798,Friday,10:30:00,12:00:00
3551,483,565,794,Saturday,15:00:00,16:30:00
3552,485,565,742,Saturday,07:30:00,09:00:00
3553,476,565,741,Saturday,12:00:00,13:30:00
3554,490,565,799,Friday,16:30:00,18:00:00
3555,488,565,749,Friday,06:00:00,07:30:00
3556,478,565,777,Friday,10:30:00,12:00:00
3557,480,565,731,Thursday,18:00:00,19:30:00
3558,486,565,735,Thursday,09:00:00,10:30:00
3559,479,566,799,Tuesday,13:30:00,15:00:00
3560,480,566,769,Tuesday,07:30:00,09:00:00
3561,490,566,795,Tuesday,16:30:00,18:00:00
3562,486,566,793,Monday,07:30:00,09:00:00
3563,485,566,758,Monday,10:30:00,12:00:00
3564,484,566,748,Monday,13:30:00,15:00:00
3565,481,566,765,Wednesday,16:30:00,18:00:00
3566,488,566,737,Wednesday,13:30:00,15:00:00
3567,485,567,730,Monday,19:30:00,21:00:00
3568,476,567,762,Monday,18:00:00,19:30:00
3569,477,567,755,Monday,18:00:00,19:30:00
3570,491,567,782,Saturday,15:00:00,16:30:00
3571,482,567,779,Saturday,12:00:00,13:30:00
3572,490,567,755,Saturday,13:30:00,15:00:00
3573,483,567,723,Friday,06:00:00,07:30:00
3574,478,567,732,Friday,16:30:00,18:00:00
3575,490,568,801,Monday,12:00:00,13:30:00
3576,476,568,724,Monday,07:30:00,09:00:00
3577,491,568,800,Monday,12:00:00,13:30:00
3578,483,568,741,Friday,07:30:00,09:00:00
3579,480,568,761,Friday,07:30:00,09:00:00
